Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,0.7316059987488422,0.08317396966634766,-40.96710778266899,-43.1052559044585,19.40832230237014,0.40463869043600276
2,1.275069835508325,0.03455318753695033,-21.058972684468525,-20.109443530701753,19.93678260183263,0.4485910911155995
3,0.02529512556467755,0.0064723121773132474,4.780383288183694,4.415175116099071,21.09027549433678,0.5101905088035428
4,-0.885000701536212,0.028157435565171966,-15.92232649638803,-17.278016963364294,20.21011759002816,0.5194024319604317
5,-1.7209445583192926,0.026016815889422985,-12.34939370485036,-15.973861584107327,20.661430097025537,0.4710708219548084
6,-1.5088934467795956,0.04395731983723655,-31.217443885448915,-33.70794633642931,21.24787254498523,0.45781365499733395
7,-1.473931119414921,0.036722917459574525,-25.33796923374613,-26.980593717750256,22.279319527671237,0.45451725735110104
8,-2.033087353465235,0.02007260565310563,-8.69632635126419,-11.325577270381837,22.573651712335483,0.4909120616969961
9,-1.9814905118893051,0.025726344125005112,-15.162579011867905,-17.492356811145513,23.188124099474962,0.483244634126813
10,-2.05013032988006,0.014364653884964707,-4.380220426986584,-6.574816378031476,23.475403841233792,0.5188655461636706
11,-2.342537084723159,-0.012804811651231212,22.78315273477812,20.338138544891642,23.552191777012723,0.5237706008217667
12,-2.4307630381963077,-0.01935386024530827,29.46981424148607,26.633852554179565,23.638673954676925,0.5216928869618075
13,-2.4382023944205176,-0.021431417614836686,31.346491228070175,28.63235294117647,23.873284153878778,0.5455256560627295
14,-2.4805429756825923,-0.004252499351960341,14.173697110423117,11.198029540763674,24.02787035921466,0.54451635868653
15,-2.5241920446094714,-0.010047131603424148,19.67393898348813,16.847394220846233,23.7987974722365,0.5374565476216144
16,-2.5498851647194942,-0.007415860526598182,17.098974458204335,14.13984294375645,24.05370990459638,0.5393655584941633
17,-2.570883122267984,-0.000547808176915712,10.003982843137255,7.090129966460268,23.607843357440164,0.529994841212177
18,-2.5252574033904494,0.0009167546985941959,8.314410797213622,5.499012351651187,23.6467944768973,0.5325057125239638
19,-2.428262564912054,0.0020400365527192565,7.151735036119711,4.385608149509804,23.629385645323225,0.514021618713186
20,-2.346590891465068,0.004482498082982989,4.489213469104747,1.8047942170417715,23.770089881697952,0.5139496932541678
21,-2.3597864332090834,0.007151132760909689,1.6933223381869196,-0.9591425058150316,23.637220971664973,0.5149956690387167
22,-2.3281497044952046,0.008565775204307647,0.07755936975941692,-2.523731778895769,24.159682676769847,0.5311616253249922
23,-2.3386156455651155,0.008770897496257158,-0.1127561838880289,-2.6993719362745097,24.37377995804459,0.5385369943535846
24,-2.3330936776349174,0.011302092483592046,-2.734469733617131,-5.34545923632611,23.534591719784956,0.5188872003671651
25,-2.315731735544431,0.009655621758171033,-1.1620580399614615,-3.7274312274251806,23.529061513788957,0.5219126088278634
26,-2.280240441254418,0.009139780870132279,-0.6997785853650671,-3.234826496388029,23.64959632722931,0.5145460447063464
27,-2.2656098206837973,0.009404006512149385,-1.0657955087006277,-3.597627023671311,24.002421986732436,0.5378306316081253
28,-2.240921097274166,0.01259620196759793,-4.307049793601651,-6.820038377192983,24.618434143044325,0.5471159239839217
29,-2.1575812117357125,0.014702429600882702,-6.494146671826625,-8.922681243550052,24.560988859887946,0.5504445784527746
30,-2.1588901759916292,0.012846192785214837,-4.7321457365841075,-7.08687274251806,24.200042247894267,0.5331936621412092
31,-2.1701374388577643,0.011552075393136563,-3.4050265254127967,-5.83765479876161,24.71037624035182,0.5472951253484389
32,-2.108742556950871,0.01206130741531235,-4.008917053663571,-6.348869646542828,24.68397592066861,0.5397632826770843
33,-2.076058599601958,0.01271465773741312,-4.78000435371517,-7.084724103457172,24.872570374073682,0.5593431408731093
34,-2.0878442758377123,0.013708157242843794,-5.7699625902992775,-8.084494324045407,24.632124681746618,0.5453138700500462
35,-2.0735702601994768,0.013693104097302485,-5.84749903250774,-8.12110584365325,24.132781176751035,0.534956751773076
36,-2.089070296262932,0.014118613958766279,-6.297693337203302,-8.590198497162023,24.231783502678084,0.5409313037581642
