Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,1.6018037882136609,0.021307307604596527,-1.1071148977683178,-1.056002155693692,22.94596488994393,0.4786128478443718
2,-0.0750528616063735,0.009021210178379181,-0.21478630514705882,-1.0205688854489163,24.585696624635723,0.5079046066820674
3,-0.8956977606311795,-0.010114721788172258,18.84856972394221,17.753986068111455,22.66577918849809,0.5175895731641639
4,0.08540124000041477,-0.0003235949889609688,7.304192668021156,6.885058694530444,25.508832223703877,0.5569939255291313
5,-0.6406160404315551,-0.029753918030805755,36.93065660474716,36.11817595459236,24.688184346891546,0.5797922604361148
6,-0.8965752371078428,-0.018718224057256868,25.685345717234263,24.375574045407635,24.8469739616468,0.5826140851073278
7,-0.8966374121214215,-0.020262934088753105,26.79037385513416,25.55613954463364,25.95354008102136,0.6032811375772836
8,-0.8953140600177895,-0.005898850933063325,11.788340912022704,10.817314886480908,25.636472669741288,0.5748649589922329
9,-1.0227604499911376,0.0007557869042097846,5.263498129514964,4.021200980392157,26.502426141094396,0.6288321908057635
10,-1.1966723162077282,0.0028892706056059146,3.099924213106295,1.7277674309855522,25.922315988188775,0.6418807353450856
11,-1.3151893474738294,0.006757789321139962,-0.8268134433049535,-2.327636416408669,26.91537031747464,0.6488348681945767
12,-1.2888553378013634,0.007761623622740016,-1.9698332889899381,-3.4421008288183694,26.73258787987657,0.6405039309080237
13,-1.314193845484156,0.006457476078756576,-0.6376556050051599,-2.1816928292698656,26.505970196100414,0.6412617010465214
14,-1.3189004602570036,0.0066781707165687815,-1.001407298116615,-2.4443659700722393,26.61603204794835,0.6381386026092197
15,-1.2949614852820635,0.006087941819680826,-0.5482907636738906,-1.9493241663441692,26.652329656636407,0.6352299287082246
16,-1.2995813774004563,0.008781034681634638,-3.1510061919504646,-4.694265995872033,26.59539976686031,0.6454216571063623
17,-1.266629788331818,0.0070046835979763935,-1.61189971388432,-2.965257554502064,26.94992861468473,0.6427999011636732
18,-1.2274795050960576,0.005591422199657027,-0.18446529927760577,-1.5830253482972136,26.747759786076234,0.6513473684796213
