Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,1.6340706542989907,-0.0019323991682438776,19.062998151352474,18.98855200532121,23.35829088131321,0.5691680140678699
2,3.198414771971109,-0.03952810716295113,45.69914179609215,47.96849897101599,18.864508764345928,0.5117176216382247
3,3.293180758343269,0.007370538677948011,-1.9781668263971584,-1.348443843017344,26.185985552150434,0.6157123194291041
4,2.651404342395347,0.012047392874539433,-8.334971425072814,-6.924447316362465,24.957082195506498,0.41419608446267936
5,2.94028629339248,0.028745876079304372,-26.85568794432547,-24.417964229825536,23.852322024093077,0.38198509867374714
6,2.7400462982105194,0.03353137804624485,-30.89749732362433,-28.595742759733035,20.75430029827408,0.37659953970175525
7,0.8003859509290998,0.028073439549579717,-24.697951923458547,-24.327430651136336,24.684996301253985,0.7369197839040023
8,-0.8175716536157083,-0.03356739434453198,35.29336742000025,38.08449071987985,25.49261930002983,0.7214393720260033
9,0.33319795878408204,0.012713808630225731,-6.042825407274262,-7.539539664294807,25.324749526488937,0.8022464792545025
10,1.4397176425017855,0.06693326476211316,-63.6370641891855,-61.707717790966335,25.48520209936951,0.7727274673718673
11,2.5381866030556153,0.023670084502250735,-20.454073403150087,-20.335741340358428,24.95459006365887,0.7184307400079873
12,1.0950203461157217,0.03055482959176159,-27.870736873123203,-27.221793178299485,24.33012913131051,0.7613487493991852
13,0.14187496387185133,0.013370192745154602,-10.512396540062184,-11.036088900811453,28.13736746606123,0.8466456382091229
14,0.15731348269560017,0.025365913063176614,-22.98086013054332,-22.93803659079237,21.96978144194819,0.7907660678716806
15,1.5423050326788985,0.0195993174629329,-18.171422690975408,-16.745554076300728,28.737577333263403,0.6866509305513823
16,2.126575507840321,0.02165321721698836,-20.4547375430819,-18.729119118072486,25.740261783094383,0.47715056529411903
17,2.383213309189173,0.015083570486124907,-14.094224430570666,-12.00115755722649,24.478528640297167,0.3463803077661074
18,2.9116747288629248,0.023188433041108535,-22.348818941848833,-19.744366662169817,21.259012071878658,0.3541858544716468
19,0.0026099676964978155,0.017710126605854384,-15.10142375425471,-15.217372811080626,24.553839242259983,0.8183280293758098
20,1.2117778323285175,0.008453100342595204,-7.353308351781277,-6.396019492195578,28.930405256555588,0.6180267489873446
21,1.6958253547204776,0.02174851749339582,-19.988359226565322,-18.875345410738838,25.47981307516101,0.6838091424795297
22,0.16789620688030918,0.014610981813852108,-11.831918083492452,-12.2140851785317,29.051184135276937,0.8473495549422044
23,0.27774862808402484,0.0208615387590584,-17.911598406826535,-18.753388330173706,27.008238279282793,0.7489187382734739
24,0.6145492997478852,0.010591716427108763,-7.601439634870007,-7.719013491821858,29.72667511848393,0.8499582855518047
25,-0.046840709861226265,0.018693321332054896,-16.691477359896894,-16.86523209784477,30.870219196156327,0.8623791353519146
26,0.6105530171319675,0.017897362051994208,-16.36583867026833,-16.20245492467233,26.90564185164024,0.8068511847349313
27,1.3298447965064393,0.029893506682248012,-28.665482275704676,-27.86958553647035,26.26701980964391,0.6310139238834381
28,-0.07960394082631218,0.024538415162577546,-22.014792024867024,-22.14448372558548,32.820483371069635,0.8609068527588477
29,0.3750886157277269,0.017928311761710336,-16.723441553506987,-16.1765934039549,29.55363877357723,0.824032376912924
30,1.1293259715962818,0.017666211167015663,-16.41546184104561,-15.509743931576176,25.386671893537688,0.5888828145540678
31,-0.3035741898215235,-0.0013781115634951637,3.096542395379097,3.6246345428990216,26.065826487558034,0.8557643384199876
32,0.2675131098002662,0.04002062296029527,-37.72528079869941,-38.10768836901136,28.587534236519577,0.8417210707297692
33,0.9953687857728143,0.023848683743457756,-22.7726725266106,-21.84461281852523,27.589750618328853,0.7406274896401626
34,1.7212747518559341,0.01981958568007265,-18.90387898216845,-17.604667433156262,26.354905269682078,0.4619973617333632
35,0.44767441401101155,0.0273596705961903,-24.300256725570144,-24.159312530563092,27.005741186342927,0.8663534863178547
36,0.8708160640053746,0.013508957489147105,-12.738848328501497,-12.033363439003804,27.856391641613513,0.5624646653578832
37,1.1297698512306682,0.02571981376846787,-23.396531262209308,-22.79644948559675,32.46707432799024,0.8787683699681209
38,0.5295350561383765,0.014086741974923168,-12.664008395872749,-12.282801302398523,28.805471477649036,0.7770732655892005
39,0.08044208958467203,0.024427094380110835,-22.495726947371946,-22.72903769519416,31.878019506651405,0.8723879034702594
40,1.3007838089549657,0.018947558438629022,-17.823391893743846,-16.868986758431955,25.86282536276371,0.5048397283370678
41,0.00047032515074582707,0.023043962913627147,-21.10821606595511,-21.31139628661381,31.935605593579712,0.8672849530440111
42,0.5801620753641719,0.018964553444933127,-17.84656762614524,-17.34631441743582,30.20585878408866,0.706915526848573
43,0.03068297783622628,-0.006384911308708162,7.754672318585856,8.250768981523962,28.57674709826705,0.8398291996809153
44,0.41050058781078375,-0.017977069150781472,19.510829592711172,19.728551706745055,32.16072432080486,0.8123725194197434
45,1.0915417886331489,-0.01380473356707873,14.413903592683592,15.455059964651497,27.77866734613099,0.5493667914317204
46,-0.10814229767327874,0.015059112166981702,-13.124495913340564,-13.08351645266983,25.38112035619576,0.8510835981369018
