Epoch,Loss_D,Loss_G,Score_D,Score_G,PSNR,SSIM
1,2.0534631771873753,0.009077462487774891,0.358902160131069,0.3722156170675063,27.97519392181695,0.802738078557528
2,0.007569024906723602,0.0025955653628910837,0.6120895839822017,0.6124363835403761,27.583374047528586,0.8328053149810204
3,0.009316514235748275,0.0025054523592855085,0.4107027302963533,0.41552565519619483,24.542932990063143,0.8710320461713351
4,0.019867720722729906,0.002755731355248187,0.3129822119770434,0.31443106752558486,31.032799813796238,0.8788963429744427
5,0.021611541692975918,0.002062273211950835,0.3719179587831789,0.3513256805344005,26.838662569574684,0.8921154244129474
6,0.04723250602582424,0.001370207992910861,0.4042371162098793,0.33523235233927023,32.49182288484737,0.8874509760049674
7,0.19495511686152972,0.001197408034176601,0.7051406121582882,0.6388777992913831,32.056083616868,0.8930868321198684
8,0.022806023302405384,0.0017987874195557491,0.49614441777057916,0.4381195941494082,34.00531328279095,0.9006649582202618
9,0.04279457871079178,0.0009924227020742843,0.5561093533554688,0.5176876194658429,29.438105554746805,0.9073328948020936
10,0.010887304936257163,0.001324071945785076,0.49613691278574273,0.4512156531225826,23.990595816807453,0.9111876126436087
11,0.006077009098330689,0.0009476237809341082,0.44555973895533063,0.40534206489233005,34.8881921714684,0.9064961884571956
12,-0.005209802033894992,0.000927383938416565,0.5002182011147385,0.45108846081094367,31.66522545040344,0.9133821102289054
13,0.046251956081763745,0.0011597192174918939,0.5292730757676337,0.49352013460297267,27.261518748151204,0.9173638505202073
14,0.022302298782300275,0.0008026089859219361,0.5305904697565713,0.5110075805922394,24.66778545112506,0.8834990954399109
15,0.009467351745527952,0.0008378667887307198,0.501888634263358,0.4858351718081546,32.467094153751816,0.9219892182716957
16,-0.011102660398688626,0.0003706913048246602,0.6235770306242303,0.5959685138141282,36.154429734161916,0.9200843767019419
17,-0.0408411392918458,0.0018578223612556743,-0.564366592212367,-0.6102147239255514,30.68390802640789,0.9267671082570003
18,-0.01842405278121776,0.0007521014503987421,0.34586825240111724,0.2733556424211336,34.95971867378113,0.9216390398832468
19,0.02611239175579603,0.0011369784034116334,-0.16084076636411823,-0.16242505413307173,31.739471595756306,0.9262641079609211
20,-0.050824473009880224,0.0011961488770272396,0.09057360980868073,0.006110707029844735,31.19824093502565,0.9183520060319167
21,-0.11799274443868911,-0.007042409697968421,7.7105234588463745,9.090884271973021,17.935456245802616,0.6933167538276086
22,-0.08388022181705074,0.00593886517216073,-1.3069152291544688,-2.5263898701564664,25.500257681630522,0.6251211137038011
23,0.2436843731782297,0.002688560963002027,-0.23780062712456734,-0.3699832991999001,30.968036741831256,0.8611615069095905
24,0.00867715404231079,-0.0004670695836831504,1.793077275068079,1.769009554235016,34.28634385477216,0.9141907666279719
25,0.005074523324056582,0.0012115354921966013,-0.30579732972947987,-0.31066661397527173,33.53352536713628,0.9120635988162114
26,0.008237340974383263,0.002067146827498038,-1.055729544402769,-1.0570169089002275,31.67120198828426,0.9276288217764634
27,0.014003066259931488,0.0022679826025597577,-1.123574928993791,-1.1070546970093633,34.06965584601931,0.9283181509604821
28,0.010423081584613685,0.002364115958990311,-1.3594561462345451,-1.3657550792210498,29.259091639542692,0.9309438226773189
29,0.011941141112083201,0.0032035417411695835,-2.180930974143908,-2.180360636366205,34.19422737052304,0.9328655356627245
30,0.017726503198689972,0.0026872406087226825,-1.8184505995310216,-1.7864346073066717,27.878349600859277,0.9299332895645729
31,0.01637598952607687,0.002054644033321826,-1.0813662960491992,-1.0672280950656496,35.15789885254806,0.9395148480855502
32,0.01481725122657376,0.0019401632328180903,-1.2254803286480602,-1.2225619998998734,36.193563352473596,0.934126435976762
33,0.019248284218939805,0.0028227147597459814,-2.108397381551047,-2.0808319202738854,31.852473109762833,0.9404780033918527
34,0.01845671884760005,0.0016279178379849434,-0.7508230471148765,-0.735447203064036,35.086270245414454,0.9326369617535518
35,0.01826297148845473,0.0022344854777528837,-1.4177214751752076,-1.4047045431236649,35.57165219463299,0.9382498724644001
36,0.02152138770787819,0.001471260020135722,-0.6774459471460779,-0.6524593462524443,27.93040162003247,0.9378840804100037
37,0.019390766578327133,0.0013657390773032447,-0.5774460824944029,-0.5596435608524248,34.03185516653783,0.9335118374457726
38,0.018061741843464034,0.001590342654243784,-0.7034911136410291,-0.6827815515747069,32.51188329818009,0.9219695327832149
39,0.021525186945605776,0.0008956078883735525,-0.09351787018873725,-0.08841268683795517,28.729214615555723,0.9318537576381977
40,0.006168620651525339,0.0015433534615555754,-0.5951898327787628,-0.5925408901784244,28.628459765814775,0.9365078122799213
41,-0.0009776388486329186,0.0013892569472057652,-0.620540483152573,-0.6242418385636531,37.72671998181967,0.9370290224368756
42,-0.007030556839595616,0.002501000066414214,-1.6338688627629916,-1.6458785814815808,31.542964893579118,0.9395546095187848
43,-0.008951157887065526,0.0008567190202087439,-0.27916437303015407,-0.27750132237904823,34.15969244164847,0.9398998443896954
44,-0.010780197604698956,0.0014809889263646381,-0.7361688949917787,-0.7695112844441561,36.22749556258431,0.9392205231006329
45,0.013406671789224072,-0.0015054661965940084,2.3511305631851633,2.3822121176143622,30.273925150140055,0.9444861291005061
46,0.2230452482465663,0.009481649586790583,-8.184661616326089,-8.414434905197973,29.23343931175384,0.9293633561867934
47,0.08564688408668143,-0.010258341340055046,10.029709670189865,11.271592170777915,29.721941909445107,0.7499940155102657
48,0.956114376951384,-0.009258950402783779,12.242426932702573,11.9929041624247,25.08009825077862,0.606979328577335
49,-0.44580456545600067,0.01806379352417746,-14.0550462636016,-16.19898109521375,27.840476448493373,0.7660315774037287
50,-0.08791097791936307,-0.0095850454030821,11.832248307981214,11.397587105554045,29.95412557120497,0.901345321398515
51,-0.030669804165205077,0.021134092025931073,-18.41596656019878,-19.628183491455808,29.713149564716783,0.7368275844133817
52,0.2693343994601461,0.03948720855434202,-33.73978738123405,-35.51985399728387,15.210334393901828,0.8498343304487375
53,0.5430581812579449,0.028006062376896984,-24.422157226437335,-24.450496593933334,22.031092546761066,0.8531505425159748
54,0.7710984131011565,0.02578708737544121,-22.812100167953638,-22.862675592136597,25.54183387406968,0.8487995901474585
55,0.9012404366449844,0.038242311946808806,-37.32979506080849,-36.61583223847824,24.518978827272015,0.5479211607346168
56,1.3508363779937038,0.03420006967667771,-33.516122932668765,-32.07899043517358,30.769252863144718,0.8401261065556452
57,0.5440307006651034,0.023100426188606898,-21.086165562572095,-21.915179973036206,26.735766685923767,0.8895255466607901
58,0.9392990798847076,0.02637167631924197,-25.85396314502918,-24.982916401714466,27.454436384539168,0.636376156440148
59,1.1211074255545757,0.02465823898751686,-23.25849778149041,-22.744395593846583,28.867618060886777,0.7963754791479845
60,2.088504068358988,0.01585414391399919,-15.916132211507389,-14.116928360872887,25.27675165312894,0.3994723744575794
61,1.0014378795154408,-0.003510437668269913,4.0777622339531705,5.154517265507573,28.285530285685425,0.7188311923467195
62,-0.16355011124916702,0.015364654272611376,-13.518659393259343,-14.098262614762934,33.4610712791758,0.9115299817231985
63,0.22505726232446902,-0.0008954737178486821,1.6380717734806933,1.653200203584789,36.46088109691334,0.9296205632503216
64,0.43719236884963414,-0.017178407165317017,17.25906356424649,18.144580232305902,32.19469752962789,0.7893999277628385
65,-0.32086351476915287,-0.010054406491896494,11.688681474468051,10.887005187254358,32.34257230898263,0.93672830251547
66,0.277322358999743,-0.003006004394323056,3.997589711552676,3.929337171544609,32.36591533345415,0.8688350886564988
67,0.14327347367490786,-0.006406639974167061,6.736713517521141,7.221558530325324,31.010446097476965,0.8760600051513086
68,-0.06638359463454893,-0.02107215708845325,22.866063194786943,22.41179929501436,28.7899207920432,0.8840314667041486
69,-0.05410804077816223,0.010587250431867609,-8.579276641743295,-9.33242003194082,29.155247523016257,0.9359058369123019
70,0.08888238148401248,0.0136616773372773,-12.740765673291053,-12.496192058816408,32.800258406198445,0.8562291237024161
71,0.08241478204282694,-0.023142249632479538,23.893911097140386,24.05011218168414,30.934554164421037,0.8319563034864572
72,0.07344425769104698,0.008613790350005665,-6.808841190437698,-7.609775590149882,35.88255754326381,0.9264372534018297
73,0.7418771970414297,0.028501516567108393,-28.629173652171023,-27.49375419986506,29.16138992721566,0.6209823969694285
74,-0.36888937333197314,-0.007844586935141565,9.355932395019076,8.679441093598436,32.716858805286165,0.81332979624088
75,0.15877287242058763,0.030502828324906733,-29.143658485099685,-29.43404293629236,29.525103759872138,0.6830029173997733
76,1.706729369675553,0.01157562861025978,-11.288694826192948,-10.284380101339751,29.711900599188898,0.6919097174130954
